news_id,title,text,source,url,canonical_url,published_at,country,language,label,label_source,verification_url,verification_reason,content_hash,semantic_cluster_id,syndication_group_id,dataset_version,data_origin,url_status,verification_status,headline_normalized,summary,topic,word_count,char_count,reading_time_sec,keywords
BO-F-0025,Video viral de un Lamborghini “chuto” en Bolivia es en realidad un registro grabado en México,Video viral de un Lamborghini “chuto” en Bolivia es en realidad un registro grabado en México. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/4/,https://boliviaverifica.bo/category/falso/page/4/,2026-07-10,Bolivia,es,FAKE,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/4/,La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,91b73d3feb272036fcc784990fcb9f4e228da736731c889b40483050f85f3c3c,BV-F-0025,SG-F-0025,v1.0,verified,unresolved,resolved,video viral de un lamborghini chuto en bolivia es en realidad un registro grabado en mexico,Video viral de un Lamborghini “chuto” en Bolivia es en realidad un registro grabado en México. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el...,tecnologia,41,249,12,Video;viral;Lamborghini;chuto;realidad;registro;grabado;México
BO-F-0026,Es falso que un bebé haya sido registrado con el nombre “Vozinha Mamani Manani”,Es falso que un bebé haya sido registrado con el nombre “Vozinha Mamani Manani”. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/4/,https://boliviaverifica.bo/category/falso/page/4/,2026-07-07,Bolivia,es,FAKE,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/4/,La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,ad1487c6539b8fa55df334cc36ba179215df4ff32c37c7a280e0da1c1afded84,BV-F-0026,SG-F-0026,v1.0,verified,unresolved,resolved,es falso que un bebe haya sido registrado con el nombre vozinha mamani manani,Es falso que un bebé haya sido registrado con el nombre “Vozinha Mamani Manani”. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,tecnologia,39,235,12,bebé;haya;sido;registrado;nombre;Vozinha;Mamani;Manani
BO-F-0027,Inventan una falsa discusión entre Amalia Pando y Marcelo Claure para promover una estafa digital,Inventan una falsa discusión entre Amalia Pando y Marcelo Claure para promover una estafa digital. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/4/,https://boliviaverifica.bo/category/falso/page/4/,2026-07-07,Bolivia,es,FAKE,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/4/,La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,584197354962880645dbd280ee483183dd78b058746b8b50b2e3573ab1146fd7,BV-F-0027,SG-F-0027,v1.0,verified,unresolved,resolved,inventan una falsa discusion entre amalia pando y marcelo claure para promover una estafa digital,Inventan una falsa discusión entre Amalia Pando y Marcelo Claure para promover una estafa digital. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el...,tecnologia,40,253,12,Inventan;discusión;entre;Amalia;Pando;Marcelo;Claure;promover
BO-F-0028,Estafa: Ni Marcelo Claure ni Daniel Castellón promocionan una plataforma de ganancias rápidas,Estafa: Ni Marcelo Claure ni Daniel Castellón promocionan una plataforma de ganancias rápidas. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/5/,https://boliviaverifica.bo/category/falso/page/5/,2026-07-06,Bolivia,es,FAKE,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/5/,La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,7c2fdd99177bfa67519b8bce0e354741bef695dde0e909260c5e7084bea893e0,BV-F-0028,SG-F-0028,v1.0,verified,unresolved,resolved,estafa ni marcelo claure ni daniel castellon promocionan una plataforma de ganancias rapidas,Estafa: Ni Marcelo Claure ni Daniel Castellón promocionan una plataforma de ganancias rápidas. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el...,tecnologia,38,249,11,Estafa;Marcelo;Claure;Daniel;Castellón;promocionan;plataforma;ganancias
BO-F-0029,Defensoría del Pueblo no recibe Bs 500 millones anuales,Defensoría del Pueblo no recibe Bs 500 millones anuales. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/5/,https://boliviaverifica.bo/category/falso/page/5/,2026-07-06,Bolivia,es,FAKE,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/5/,La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,c92ac9e2e66153d97220cc239e3f3086669324a679b53d240039882702553f85,BV-F-0029,SG-F-0029,v1.0,verified,unresolved,resolved,defensoria del pueblo no recibe bs 500 millones anuales,Defensoría del Pueblo no recibe Bs 500 millones anuales. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,tecnologia,34,211,10,Defensoría;Pueblo;recibe;500;millones;anuales;tecnologia;Bolivia Verifica
BO-F-0030,El Gobierno no dolarizó el servicio de electricidad ni estableció un incremento del 5% en la tarifa,El Gobierno no dolarizó el servicio de electricidad ni estableció un incremento del 5% en la tarifa. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/5/,https://boliviaverifica.bo/category/falso/page/5/,2026-07-04,Bolivia,es,FAKE,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/5/,La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,7944e5aa9c1151fd2b802578ae760240f7a172d8940f26efdbdd19d40eeb6c30,BV-F-0030,SG-F-0030,v1.0,verified,unresolved,resolved,el gobierno no dolarizo el servicio de electricidad ni establecio un incremento del 5 en la tarifa,El Gobierno no dolarizó el servicio de electricidad ni estableció un incremento del 5% en la tarifa. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el...,tecnologia,42,255,13,Gobierno;dolarizó;servicio;electricidad;estableció;incremento;tarifa;tecnologia
BO-F-0031,Falso: El rescatista salvadoreño César Juárez no falleció en Venezuela; murió en un accidente de tránsito en su país,Falso: El rescatista salvadoreño César Juárez no falleció en Venezuela; murió en un accidente de tránsito en su país. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/5/,https://boliviaverifica.bo/category/falso/page/5/,2026-07-03,Bolivia,es,FAKE,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/5/,La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,792d683fc72e89137bc75b80a69cd5d410f218af76e4de441057647347048d47,BV-F-0031,SG-F-0031,v1.0,verified,unresolved,resolved,falso el rescatista salvadoreno cesar juarez no fallecio en venezuela murio en un accidente de transito en su pais,Falso: El rescatista salvadoreño César Juárez no falleció en Venezuela; murió en un accidente de tránsito en su país. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice...,tecnologia,44,272,13,rescatista;salvadoreño;César;Juárez;falleció;Venezuela;murió;accidente
BO-F-0032,No es correcto afirmar que el dólar flexible provocó la devaluación del poder adquisitivo del boliviano,No es correcto afirmar que el dólar flexible provocó la devaluación del poder adquisitivo del boliviano. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/5/,https://boliviaverifica.bo/category/falso/page/5/,2026-07-02,Bolivia,es,FAKE,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/5/,La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,e782fab54d7a702728c73e3b837dbf7d71197ad9e082270b5daf6ca07e357ce7,BV-F-0032,SG-F-0032,v1.0,verified,unresolved,resolved,no es correcto afirmar que el dolar flexible provoco la devaluacion del poder adquisitivo del boliviano,No es correcto afirmar que el dólar flexible provocó la devaluación del poder adquisitivo del boliviano. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que...,tecnologia,41,259,12,correcto;afirmar;dólar;flexible;provocó;devaluación;poder;adquisitivo
BO-F-0033,Es falso que Claudia Sheinbaum amenazó a Ecuador antes del partido contra México,Es falso que Claudia Sheinbaum amenazó a Ecuador antes del partido contra México. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/5/,https://boliviaverifica.bo/category/falso/page/5/,2026-07-02,Bolivia,es,FAKE,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/5/,La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,892bd9a747cd3c796a75f0dbd46262fb962eb1bad36ac6670ccaa131ee4da895,BV-F-0033,SG-F-0033,v1.0,verified,unresolved,resolved,es falso que claudia sheinbaum amenazo a ecuador antes del partido contra mexico,Es falso que Claudia Sheinbaum amenazó a Ecuador antes del partido contra México. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,tecnologia,38,236,11,Claudia;Sheinbaum;amenazó;Ecuador;antes;partido;contra;México
BO-F-0034,El Gobierno no autorizó un incremento del 5% en la tarifa de electricidad,El Gobierno no autorizó un incremento del 5% en la tarifa de electricidad. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/5/,https://boliviaverifica.bo/category/falso/page/5/,2026-07-01,Bolivia,es,FAKE,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/5/,La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,7e4a8778b0fc0ace5c4447568fd7fc8d68f17fe0ef103e660e72d9861ab335fc,BV-F-0034,SG-F-0034,v1.0,verified,unresolved,resolved,el gobierno no autorizo un incremento del 5 en la tarifa de electricidad,El Gobierno no autorizó un incremento del 5% en la tarifa de electricidad. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,tecnologia,38,229,11,Gobierno;autorizó;incremento;tarifa;electricidad;tecnologia;Bolivia Verifica
BO-F-0035,Falso: Los combustibles importados y vendidos por privados no son evidencia de un nuevo gasolinazo,Falso: Los combustibles importados y vendidos por privados no son evidencia de un nuevo gasolinazo. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/5/,https://boliviaverifica.bo/category/falso/page/5/,2026-06-29,Bolivia,es,FAKE,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/5/,La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,10b7625398f49a204b7d1ec9f4eb48d4b06c4f9e3d80726e1a1cbd20f29a5879,BV-F-0035,SG-F-0035,v1.0,verified,unresolved,resolved,falso los combustibles importados y vendidos por privados no son evidencia de un nuevo gasolinazo,Falso: Los combustibles importados y vendidos por privados no son evidencia de un nuevo gasolinazo. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el...,tecnologia,40,254,12,combustibles;importados;vendidos;privados;son;evidencia;nuevo;gasolinazo
BO-F-0036,Es falso que la imagen de Jeanine Áñez en el Vaticano haya sido creada con IA,Es falso que la imagen de Jeanine Áñez en el Vaticano haya sido creada con IA. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/5/,https://boliviaverifica.bo/category/falso/page/5/,2026-06-25,Bolivia,es,FAKE,Bolivia Verifica,https://boliviaverifica.bo/category/falso/page/5/,La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,cfee3d6e36e45a0541bebc68b1ea549b4a0457a89f273e1f009d1c19aa0cc546,BV-F-0036,SG-F-0036,v1.0,verified,unresolved,resolved,es falso que la imagen de jeanine anez en el vaticano haya sido creada con ia,Es falso que la imagen de Jeanine Áñez en el Vaticano haya sido creada con IA. La publicación está incluida en la sección Falso de Bolivia Verifica; la URL conservada corresponde al índice recuperado que muestra el título y la fecha.,tecnologia,41,233,12,imagen;Jeanine;Áñez;Vaticano;haya;sido;creada;tecnologia
